Date,Open,High,Low,Close,Adj Close,Volume
11/1/1993,7.76242,7.992788,7.431891,7.882612,1.91009,262047400
12/1/1993,7.91266,8.573718,7.832532,8.403445,2.036296,312974700
1/1/1994,8.383413,8.774038,8.223157,8.633814,2.285292,322590600
2/1/1994,8.613782,8.79407,8.383413,8.44351,2.234921,239226600
3/1/1994,8.453526,8.533654,7.742388,8.01282,2.120921,336858900
4/1/1994,7.772436,7.982772,7.532051,7.632212,2.207674,320823400
5/1/1994,7.632212,7.992788,7.421875,7.972756,2.306178,308639000
6/1/1994,7.952724,8.072917,7.211538,7.471955,2.161317,348036600
7/1/1994,7.572115,8.112981,7.411859,8.072917,2.451185,224639300
8/1/1994,8.052885,8.213141,7.451923,7.972756,2.420772,344393100
9/1/1994,8.01282,8.233173,7.71234,7.71234,2.341702,240828600
10/1/1994,7.752404,8.173077,7.471955,7.832532,2.492876,327479000
11/1/1994,7.8125,7.992788,7.271635,7.371795,2.346236,257532200
12/1/1994,7.391827,8.313301,7.271635,8.173077,2.601264,310450200
1/1/1995,8.133013,8.493589,7.992788,8.253205,2.766869,248592000
2/1/1995,8.273237,8.974359,8.133013,8.774038,2.941478,254081600
3/1/1995,8.673879,8.874199,8.333333,8.653846,2.901184,283535100
4/1/1995,8.713943,9.114583,8.553686,8.974359,3.15604,222390600
5/1/1995,8.974359,9.495193,8.934295,9.294871,3.268758,323064800
6/1/1995,9.274839,9.354968,8.894231,9.034455,3.177176,301028200
7/1/1995,9.054487,9.695513,9.034455,9.455129,3.484216,270880300
8/1/1995,9.455129,9.535256,9.114583,9.435096,3.476835,228629800
9/1/1995,9.415064,10.35657,9.354968,10.216346,3.764726,279259300
10/1/1995,10.176282,10.456731,9.755609,10.136218,3.890021,255511000
11/1/1995,10.096154,10.917468,9.895833,10.757212,4.128344,247085300
12/1/1995,10.817307,11.71875,10.817307,11.538462,4.428166,299229900
1/1/1996,11.438301,12.29968,11.13782,12.29968,4.916034,321780700
2/1/1996,12.239583,12.900641,12.079327,12.099359,4.83597,306384300
3/1/1996,12.199519,12.740385,11.798879,12.479968,4.988093,300166100
4/1/1996,12.580129,12.920673,11.879006,12.379807,5.140065,301892500
5/1/1996,12.359776,13.721955,11.818911,13.261218,5.506025,337355600
6/1/1996,13.221154,14.122596,13.120994,13.902244,5.772176,312442900
7/1/1996,13.922276,14.082532,12.479968,13.181089,5.472757,313467800
8/1/1996,13.161057,13.942307,13.161057,13.321314,5.720334,235329800
9/1/1996,13.181089,14.743589,13.100962,14.583333,6.262263,280237700
10/1/1996,14.583333,15.625,14.503205,15.504807,6.873676,252712500
11/1/1996,15.544871,17.007212,15.42468,16.666666,7.388759,282889200
12/1/1996,16.566507,16.80689,15.184295,15.845352,7.024651,425290300
1/1/1997,15.82532,17.287661,15.364583,16.586538,7.591916,435968800
2/1/1997,16.646635,17.367788,16.346153,16.486378,7.546073,301595400
3/1/1997,16.346153,17.1875,15.745193,15.905449,7.28017,323931700
4/1/1997,15.82532,17.988783,15.564904,17.788462,8.406013,383528600
5/1/1997,17.728365,20.272436,17.48798,19.350962,9.14438,380800400
6/1/1997,19.551283,21.875,19.190704,20.833334,9.844876,274855600
7/1/1997,21.133814,23.91827,20.993589,22.475962,10.621107,307024400
8/1/1997,22.435898,22.616186,19.651442,20.052084,9.592751,379244600
9/1/1997,20.512821,23.03686,20.352564,21.814903,10.436074,311158500
10/1/1997,21.955128,23.076923,18.910257,20.71314,10.030724,375629100
11/1/1997,21.193911,23.958334,21.053686,23.677885,11.466458,270273600
12/1/1997,23.858173,24.539263,22.536058,23.517628,11.388846,269527700
1/1/1998,23.497597,24.959936,22.516026,24.839743,12.190238,294193700
2/1/1998,25.080128,25.30048,24.379007,24.919872,12.229559,232231500
3/1/1998,24.919872,28.084936,24.118589,27.624199,13.556725,278662800
4/1/1998,27.483974,28.665865,25.861378,27.303686,13.565811,266070700
5/1/1998,27.383814,27.64423,25.961538,26.722757,13.277184,236672700
6/1/1998,26.722757,29.487179,25.921474,29.126602,14.471535,288417100
7/1/1998,29.38702,31.049679,28.225161,28.665865,14.242621,325799200
8/1/1998,28.42548,29.467148,25.641026,25.641026,12.872219,356926600
9/1/1998,25.961538,27.223558,23.277243,25.500801,12.801822,521432300
10/1/1998,25.020033,28.50561,22.115385,28.044872,14.239446,526737800
11/1/1998,28.084936,30.328526,27.604166,28.966347,14.707312,256849400
12/1/1998,28.705929,33.313301,27.624199,32.692307,16.599125,304079400
1/1/1999,32.491985,33.653847,30.148237,33.613781,17.252312,306723600
2/1/1999,33.633816,33.633816,30.689102,32.151443,16.501766,285537400
3/1/1999,32.091347,36.598557,31.270033,35.45673,18.198214,380656000
4/1/1999,35.576923,37.640224,32.21154,33.77404,17.528454,359041900
5/1/1999,33.794071,35.817307,32.131409,32.592148,16.915066,328892400
6/1/1999,32.732372,36.217949,31.991186,36.217949,18.796829,306074200
7/1/1999,35.917469,38.46154,34.835735,34.935898,18.131447,293181800
8/1/1999,34.635418,38.361378,32.872597,35.997597,18.86532,284814500
9/1/1999,36.137821,39.262821,35.697117,38.000801,19.915154,308777500
10/1/1999,37.780449,43.689903,36.738781,43.429485,22.96925,386124700
11/1/1999,42.828526,45.292469,41.085735,41.70673,22.058113,289374000
12/1/1999,41.746796,51.121796,41.686699,49.599358,26.232414,405731500
1/1/2000,49.03846,49.659454,42.648235,42.948719,22.90066,437599100
2/1/2000,43.028847,45.873398,40.044071,42.427883,22.622934,463338700
3/1/2000,42.78846,52.844551,40.464745,49.879807,26.596373,585202800
4/1/2000,49.759617,53.826122,45.853367,50.400642,27.123095,419881100
5/1/2000,50.96154,53.064903,46.875,50.60096,27.230894,313328200
6/1/2000,50.060097,51.923077,46.09375,50.96154,27.424938,274341000
7/1/2000,50.48077,52.64423,47.596153,49.69952,26.745785,255916000
8/1/2000,49.939903,58.173077,49.21875,56.370193,30.418777,264111500
9/1/2000,56.971153,57.752403,52.884617,55.588943,29.997196,243150600
10/1/2000,55.76923,57.63221,47.115383,52.704327,28.509279,446200700
11/1/2000,52.64423,53.125,46.09375,47.65625,25.778616,296256600
12/1/2000,48.91827,54.026443,45.372597,46.09375,24.933428,343316200
1/1/2001,44.951923,46.875,40.985577,44.21154,23.996264,509507300
2/1/2001,44.71154,46.58654,43.28846,44.71154,24.267641,376588500
3/1/2001,43.75,44.807693,35.01923,40.25,21.846087,670869900
4/1/2001,39.923077,48.08654,37.53846,46.66346,25.421974,445641600
5/1/2001,46.201923,51.490383,45.682693,47.115383,25.668163,373105600
6/1/2001,47.10577,50.58654,44.48077,47.115383,25.668163,590053600
7/1/2001,47.03846,48.26923,41.33654,41.826923,22.787056,423263100
8/1/2001,41.346153,41.85577,38.307693,39.326923,21.497322,384656800
9/1/2001,39.326923,40.548077,27.403847,35.76923,19.552574,631395600
10/1/2001,35.865383,37.971153,34.653847,35.009617,19.227472,450944800
11/1/2001,34.85577,40.173077,34.66346,37.01923,20.331163,346182200
12/1/2001,36.923077,39.798077,34.817307,38.53846,21.165531,465474600
1/1/2002,38.75,39.75,33.16346,35.721153,19.709234,506759900
2/1/2002,35.48077,38.125,33.384617,37.01923,20.425453,471888000
3/1/2002,37.596153,40.23077,35.41346,35.96154,19.93819,517116700
4/1/2002,35.625,36.346153,28.990385,30.336538,16.819525,670374800
5/1/2002,30.528847,32.16346,29.23077,29.942308,16.600946,523440800
6/1/2002,29.942308,30.192308,26.365385,27.932692,15.486754,589647200
7/1/2002,27.942308,30.961538,22.134615,30.961538,17.277964,860177100
8/1/2002,30.865385,31.711538,27.182692,28.990385,16.177961,586263200
9/1/2002,28.365385,28.557692,22.60577,23.701923,13.226759,610348800
10/1/2002,23.798077,26.163462,20.576923,24.278847,13.647345,787585800
11/1/2002,24.307692,26.346153,22.307692,26.076923,14.658057,587123600
12/1/2002,26.903847,26.903847,23.173077,23.413462,13.160907,426151900
1/1/2003,23.701923,25.25,21.586538,22.25,12.605367,480280700
2/1/2003,22.451923,23.26923,20.48077,23.125,13.101085,441222500
3/1/2003,23.26923,26.923077,22.26923,24.51923,14.006375,544729900
4/1/2003,24.567308,28.634615,24.51923,28.317308,16.175987,440146700
5/1/2003,28.317308,28.317308,26.298077,27.596153,15.76405,400446000
6/1/2003,28.288462,30.442308,27.432692,27.576923,15.753057,432651000
7/1/2003,27.384615,28.365385,25.865385,27.346153,15.72744,481438300
8/1/2003,27.115385,29.221153,26.134615,28.432692,16.352337,349947400
9/1/2003,28.60577,31.173077,28.182692,28.663462,16.485065,440307700
10/1/2003,28.663462,30.096153,26.923077,27.89423,16.146214,496579400
11/1/2003,27.932692,28.798077,26.317308,27.567308,15.956978,427345400
12/1/2003,28.076923,30.086538,27.673077,29.788462,17.242662,445676600
1/1/2004,29.807692,33.240383,29.73077,32.33654,18.845181,462477100
2/1/2004,32.39423,32.682693,31.10577,31.26923,18.223169,352323500
3/1/2004,31.432692,32.192307,27.76923,29.346153,17.211014,911186100
4/1/2004,29.25,30.625,28.653847,28.798077,16.889578,676271200
5/1/2004,28.961538,30.259615,28.413462,29.923077,17.549372,412388300
6/1/2004,29.807692,32.201923,29.634615,31.153847,18.271198,600812700
7/1/2004,31.153847,32.326923,30.288462,31.971153,18.867966,470859000
8/1/2004,31.39423,32.067307,30.211538,31.528847,18.60693,338713000
9/1/2004,31.528847,33.201923,31.365385,32.28846,19.05522,373926900
10/1/2004,32.403847,33.076923,31.39423,32.807693,19.481079,332352100
11/1/2004,32.78846,35.442307,32.509617,34,20.189066,378319200
12/1/2004,34,36.298077,33.91346,35.096153,20.839951,416466600
1/1/2005,35.298077,35.471153,33.60577,34.740383,20.75647,395669100
2/1/2005,34.615383,35.201923,33.701923,33.846153,20.222191,323420600
3/1/2005,33.91346,35.076923,33.71154,34.673077,20.851515,410869000
4/1/2005,34.78846,35.192307,33.673077,34.807693,20.93248,446105500
5/1/2005,34.692307,35.903847,34.192307,35.076923,21.094379,351463100
6/1/2005,35.076923,35.701923,32.83654,33.317307,20.03619,521714800
7/1/2005,33.509617,34.403847,32.625,33.173077,20.078066,451483600
8/1/2005,33.240383,33.28846,31.586538,32.317307,19.560102,429896100
9/1/2005,32.14423,33.25,31.73077,32.375,19.595024,476775800
10/1/2005,32.307693,33.173077,31.413462,32.60577,19.870207,489091900
11/1/2005,32.66346,34.942307,32.221153,34.346153,20.930815,460126800
12/1/2005,34.471153,34.865383,33.60577,33.701923,20.53821,474111900
1/1/2006,33.75,34.259617,31.375,31.490385,19.332794,685617200
2/1/2006,31.403847,32.451923,30.971153,31.60577,19.403633,503747700
3/1/2006,31.701923,33.653847,31.326923,33.442307,20.691055,595460100
4/1/2006,33.451923,33.64423,31.798077,33.259617,20.578024,496437000
5/1/2006,33.307693,33.884617,32.403847,32.942307,20.381701,522429400
6/1/2006,32.98077,33.576923,31.51923,31.692308,19.608315,596767900
7/1/2006,31.826923,32.326923,30.826923,31.432692,19.599028,494461900
8/1/2006,31.39423,33.115383,30.961538,32.75,20.420404,423191200
9/1/2006,32.865383,34.278847,32.46154,33.942307,21.163834,478648800
10/1/2006,34.03846,35.076923,33.576923,33.759617,21.207363,578636300
11/1/2006,33.846153,34.884617,33.28846,33.923077,21.310061,480213600
12/1/2006,34.01923,37.009617,33.615383,35.778847,22.475834,672695900
1/1/2007,35.971153,36.807693,34.384617,34.66346,21.94264,676727300
2/1/2007,34.78846,35.096153,33.173077,33.567307,21.248758,630923200
3/1/2007,33.278847,34.615383,32.596153,34,21.698622,822411600
4/1/2007,34,35.807693,33.221153,35.442307,22.619089,814446500
5/1/2007,35.403847,36.35577,35.048077,36.134617,23.060923,689247600
6/1/2007,36.23077,38.240383,35.240383,36.807693,23.490475,911427700
7/1/2007,36.942307,39.403847,36.278847,37.26923,23.963636,909203600
8/1/2007,37.115383,38.903847,34.807693,37.375,24.031639,1084130800
9/1/2007,37.346153,40.451923,36.971153,39.807693,25.595837,708640500
10/1/2007,39.692307,40.528847,37.884617,39.576923,25.626095,751814900
11/1/2007,39.317307,39.403847,35.115383,36.817307,23.839252,930516600
12/1/2007,36.73077,36.73077,34.682693,35.64423,23.079683,867982300
1/1/2008,35.673077,36.009617,31.653847,34,22.21085,1146130600
2/1/2008,34.221153,34.903847,31.817308,31.865385,20.816385,881801600
3/1/2008,32.057693,36.28846,30.432692,35.58654,23.46747,1203853300
4/1/2008,35.923077,37.03846,30.336538,31.442308,20.734566,1433414700
5/1/2008,31.538462,32.326923,29.048077,29.538462,19.479076,1102238000
6/1/2008,29.567308,29.942308,25.14423,25.663462,16.923719,1561592500
7/1/2008,25.403847,28.740385,24.615385,27.201923,18.145632,1543294600
8/1/2008,27.336538,29.221153,26.692308,27.01923,18.023762,903357000
9/1/2008,27.442308,28.153847,21.307692,24.51923,16.356083,2230986600
10/1/2008,23.076923,24.759615,16.60577,18.759615,12.688909,3842833900
11/1/2008,19.01923,20.23077,12.096154,16.509615,11.167017,2603103800
12/1/2008,15.730769,18.557692,14.759615,15.576923,10.53615,2195174500
1/1/2009,15.875,16.576923,11.413462,11.663462,8.047009,2335378300
2/1/2009,11.567307,12.403846,8.076923,8.182693,5.64551,3518258200
3/1/2009,7.971154,10.913462,5.644231,9.721154,6.912146,6209735300
4/1/2009,9.528846,12.317307,9.423077,12.163462,8.648729,2797689300
5/1/2009,12.25,13.990385,11.75,12.961538,9.216195,2086752700
6/1/2009,13.288462,13.451923,10.817307,11.269231,8.012894,1905305100
7/1/2009,11.307693,12.932693,10.096154,12.884615,9.239944,2191918900
8/1/2009,13.125,14.307693,12.653846,13.365385,9.584718,1819741800
9/1/2009,13.211538,16.846153,12.528846,15.788462,11.322378,2767473800
10/1/2009,15.682693,16.221153,13.605769,13.711538,9.89348,2221762100
11/1/2009,13.75,15.625,13.605769,15.403846,11.114557,1599952200
12/1/2009,15.644231,15.855769,14.548077,14.548077,10.497079,1382646600
1/1/2010,14.634615,16.26923,14.567307,15.461538,11.231638,1667260200
2/1/2010,15.576923,16.375,14.663462,15.442307,11.217672,1464722600
3/1/2010,15.480769,18.211538,15.221154,17.5,12.794979,2163150900
4/1/2010,17.567308,18.942308,17.48077,18.134615,13.25897,1685294000
5/1/2010,18.240385,18.596153,14.567307,15.721154,11.494389,2143050900
6/1/2010,15.615385,15.875,13.721154,13.865385,10.137559,1830622900
7/1/2010,13.778846,15.932693,13.221154,15.5,11.407547,1588523500
8/1/2010,15.692307,15.903846,13.701923,13.923077,10.246974,1325344900
9/1/2010,14.163462,16.057692,14.038462,15.625,11.499543,1258881900
10/1/2010,15.769231,16.817308,15.269231,15.403846,11.424033,1372825400
11/1/2010,15.471154,16.211538,15.028846,15.221154,11.288545,1153616800
12/1/2010,15.413462,17.778847,15.413462,17.586538,13.042794,1279012600
1/1/2011,17.778847,19.942308,17.423077,19.365385,14.479829,1535600500
2/1/2011,19.596153,20.817308,19.307692,20.115385,15.040619,1000860200
3/1/2011,20.307692,20.35577,17.884615,19.278847,14.518902,1486251000
4/1/2011,19.365385,20.048077,18.759615,19.663462,14.808551,1127043500
5/1/2011,19.903847,19.913462,18.240385,18.884615,14.222004,947385100
6/1/2011,18.721153,18.846153,17.278847,18.134615,13.657176,1187577100
7/1/2011,18.134615,18.778847,17.096153,17.221153,13.080213,1109004000
8/1/2011,17.682692,17.711538,14.25,15.682693,11.911681,2169322100
9/1/2011,15.682693,15.817307,14.153846,14.634615,11.115621,1847173400
10/1/2011,14.519231,16.826923,13.480769,16.067308,12.325584,1494697600
11/1/2011,15.509615,16.048077,14.115385,15.298077,11.735491,1304060100
12/1/2011,15.278846,17.576923,15.125,17.221153,13.210727,1569653600
1/1/2012,17.528847,18.528847,17.528847,17.990385,13.940143,1021959100
2/1/2012,18.211538,18.75,17.98077,18.317308,14.193467,992167300
3/1/2012,18.413462,20.192308,17.615385,19.298077,15.091032,1106743400
4/1/2012,19.259615,19.336538,17.98077,18.826923,14.722587,876320900
5/1/2012,18.826923,19.182692,17.615385,18.35577,14.354147,1002990100
6/1/2012,18.096153,20.038462,17.326923,20.038462,15.670011,1298268500
7/1/2012,19.942308,20.192308,18.615385,19.951923,15.784811,1087891900
8/1/2012,20.057692,20.375,19.423077,19.913462,15.754389,725445400
9/1/2012,19.836538,22.076923,19.692308,21.836538,17.27581,1055572700
10/1/2012,21.85577,22.288462,20.163462,20.25,16.147913,946772400
11/1/2012,20.221153,20.942308,19.10577,20.317308,16.201588,864104200
12/1/2012,20.365385,21.10577,19.48077,20.182692,16.094244,939759900
1/1/2013,20.682692,21.711538,19.884615,21.423077,17.245556,957519100
2/1/2013,21.567308,22.836538,21.413462,22.326923,17.973154,796509600
3/1/2013,22.134615,22.98077,21.971153,22.23077,18.04809,713413800
4/1/2013,22.14423,22.807692,20.298077,21.432692,17.400169,1005021400
5/1/2013,21.25,23.201923,21.25,22.423077,18.204214,877841500
6/1/2013,22.471153,23.509615,21.884615,22.298077,18.102734,910375400
7/1/2013,22.317308,23.990385,21.884615,23.432692,19.181936,825043600
8/1/2013,23.653847,23.913462,22.153847,22.25,18.213785,676714100
9/1/2013,22.413462,23.951923,22.038462,22.971153,18.804117,769100100
10/1/2013,23.01923,25.461538,22.596153,25.134615,20.739979,931985500
11/1/2013,25.048077,26.442308,25.028847,25.634615,21.152555,743708600
12/1/2013,25.625,27.009615,25.192308,26.951923,22.239542,772254100
1/1/2014,26.788462,26.865385,23.942308,24.163462,20.106459,960472500
2/1/2014,24.163462,25.038462,23.384615,24.490385,20.378492,701787700
3/1/2014,24.240385,25.336538,23.961538,24.89423,20.902824,709441900
4/1/2014,24.836538,25.865385,24.451923,25.85577,21.710194,684514300
5/1/2014,25.701923,25.923077,25.14423,25.759615,21.629459,458718000
6/1/2014,25.682692,26.471153,25.192308,25.26923,21.217697,584182500
7/1/2014,25.259615,26.10577,24.182692,24.182692,20.479624,758477900
8/1/2014,24.10577,25.432692,23.798077,24.98077,21.155493,566912000
9/1/2014,24.89423,25.384615,24.326923,24.634615,20.862343,574931800
10/1/2014,24.451923,24.932692,22.778847,24.817308,21.201719,847798000
11/1/2014,24.509615,26.057692,24.5,25.471153,21.760307,537243200
12/1/2014,25.153847,25.451923,23.134615,24.298077,20.758141,901648300
1/1/2015,24.365385,24.48077,22.509615,22.971153,19.816748,931031400
2/1/2015,23.076923,25.259615,22.98077,24.990385,21.558697,693098600
3/1/2015,24.884615,25.115385,23.721153,23.85577,20.776716,773643800
4/1/2015,23.76923,27.576923,23.625,26.038462,22.677689,1434839800
5/1/2015,26.048077,26.721153,25.586538,26.221153,22.836798,662686500
6/1/2015,26.211538,26.615385,25.509615,25.548077,22.250597,722745600
7/1/2015,25.64423,26.278847,24.538462,25.096153,22.050417,641549800
8/1/2015,25.115385,25.317308,18.625,25.01,21.974722,951574900
9/1/2015,23.307692,25.028847,22.76923,24.25,21.306955,963178100
10/1/2015,24.182692,28.682692,23.836538,27.807692,24.660364,1538722500
11/1/2015,27.826923,29.798077,27.76923,28.788462,25.53013,3414810800
12/1/2015,28.836538,30.278847,28.625,29.951923,26.561903,1155912400
1/1/2016,29.375,29.653847,26.423077,27.98077,25.006935,1198396300
2/1/2016,27.89423,28.471153,26.057692,28.01923,25.041307,889059100
3/1/2016,28.278847,30.817308,28.182692,30.567308,27.546095,761876200
4/1/2016,30.288462,30.788462,29.14423,29.567308,26.64493,670640800
5/1/2016,29.461538,29.798077,27.942308,29.067308,26.194349,631379500
6/1/2016,28.884615,30.288462,28.048077,30.26923,27.277473,900085800
7/1/2016,30.26923,31.73077,29.884615,29.942308,27.195522,798219800
8/1/2016,29.923077,30.35577,29.807692,30.038462,27.282856,558557300
9/1/2016,29.951923,30.240385,28.26923,28.48077,25.868061,766610700
10/1/2016,28.326923,28.60577,27.240385,27.98077,25.62027,720964600
11/1/2016,27.884615,30.278847,27.10577,29.576923,27.081772,739994900
12/1/2016,29.461538,31.134615,29.442308,30.384615,27.821323,662308700
1/1/2017,30.451923,30.615385,28.365385,28.557692,26.353247,686170200
2/1/2017,28.586538,29.413462,28.134615,28.663462,26.450853,548190600
3/1/2017,28.826923,29.259615,28.125,28.653847,26.661386,721491500
4/1/2017,28.615385,29.365385,27.817308,27.875,25.936703,598109000
5/1/2017,27.89423,28.182692,26.057692,26.326923,24.496271,785368100
6/1/2017,26.451923,28.336538,25.759615,25.971153,24.165239,1007196600
7/1/2017,26.115385,26.528847,24.288462,24.625,23.314861,846522100
8/1/2017,24.64423,24.89423,23.221153,23.60577,22.349861,715953000
9/1/2017,23.653847,24.326923,22.673077,23.25,22.01302,1000869500
10/1/2017,23.288462,23.932692,19.278847,19.384615,18.544075,1882884600
11/1/2017,19.298077,19.951923,16.788462,17.586538,16.823965,1942641300
12/1/2017,17.576923,17.576923,16.586538,16.778847,16.051296,1285169000
1/1/2018,16.903847,18.64423,15.192307,15.548077,15.086743,2441211500
2/1/2018,15.442307,15.490385,13.413462,13.567307,13.164747,1769798900
3/1/2018,13.615385,14.740385,12.240385,12.961538,12.685237,1836930900
4/1/2018,12.932693,14.471154,12.298077,13.528846,13.24045,1547246800
5/1/2018,13.538462,14.990385,13.240385,13.538462,13.249862,1309613700
6/1/2018,13.557693,13.884615,12.125,13.086538,12.807572,1678894500
7/1/2018,12.961538,13.740385,12.355769,13.105769,12.944832,1316840100
8/1/2018,13.028846,13.028846,11.480769,12.442307,12.289517,1112347600
9/1/2018,12.384615,12.490385,10.778846,10.855769,10.722462,1360938600
10/1/2018,12.519231,13.25,9.423077,9.711538,9.687403,2983940200
11/1/2018,9.625,9.836538,6.980769,7.211538,7.193616,3479784300
12/1/2018,7.25,7.644231,6.403846,7.278846,7.260756,2683469200
1/1/2019,7.173077,10.355769,7.125,9.769231,9.758893,2491165800
2/1/2019,9.807693,11.298077,9.173077,10.39,10.379005,1926857400
3/1/2019,10.45,10.57,9.05,9.99,9.979428,1933931400
4/1/2019,10.02,10.53,8.79,10.17,10.17,1438883100
5/1/2019,10.15,10.42,10.09,10.1,10.1,99304300
